profile_index,failure_probability,raw_isolation_forest_score,calibrated_anomaly_score,risk_score,risk_band,final_recommended_action,confidence,confidence_level
2633,0.0,0.07388949859624305,0.7940875000000001,0.23822625,Normal,Normal,0.205912,LOW
2634,0.0,0.11858068398425703,0.51515,0.154545,Normal,Normal,0.48485,LOW
2635,0.0,0.13557383339001683,0.30546249999999997,0.09163874999999999,Normal,Normal,0.694538,MEDIUM
2636,0.005,0.09778825893384036,0.680275,0.20758249999999998,Normal,Normal,0.324725,LOW
2637,0.0,0.12221923567302723,0.4773625,0.14320875,Normal,Normal,0.522637,LOW
2638,1.0,0.04323206682847891,0.8917625,0.9675287499999999,Restart Task,Restart Task,0.891763,HIGH
2639,0.0,0.02672595731891203,0.924525,0.2773575,Normal,Normal,0.075475,LOW
2640,0.0,0.1223575502908264,0.476,0.14279999999999998,Normal,Normal,0.524,LOW
2641,0.0,0.09340796830166731,0.705925,0.2117775,Normal,Normal,0.294075,LOW
2642,0.0,0.12345313989073387,0.4634625,0.13903875,Normal,Normal,0.536538,LOW
2643,0.0,0.1254006624715573,0.44094999999999995,0.13228499999999999,Normal,Normal,0.55905,MEDIUM
2644,0.985,0.055235336560843895,0.8617375,0.94802125,Restart Task,Restart Task,0.876738,HIGH
2645,0.0,0.12829904559004035,0.405775,0.1217325,Normal,Normal,0.594225,MEDIUM
2646,0.0,0.06898058735028617,0.8143,0.24429,Normal,Normal,0.1857,LOW
2647,0.0,0.04587359864878454,0.886,0.2658,Normal,Normal,0.114,LOW
2648,0.985,-0.039363372610791814,0.9696875,0.9804062499999999,Restart Task,Restart Task,0.984688,HIGH
2649,0.0,0.137814795700054,0.26890000000000003,0.08067,Normal,Normal,0.7311,MEDIUM
2650,0.0,0.11462037917812218,0.5535375,0.16606125,Normal,Normal,0.446462,LOW
2651,0.0,0.15053381681836286,0.06474999999999997,0.01942499999999999,Normal,Normal,0.93525,HIGH
2652,0.0,0.11845006017037318,0.5166625,0.15499875,Normal,Normal,0.483337,LOW
2653,0.0,0.11981827708287962,0.5027125,0.15081375,Normal,Normal,0.497287,LOW
2654,0.0,0.11571292937148986,0.5439125,0.16317375,Normal,Normal,0.456087,LOW
2655,0.0,0.12345313989073387,0.4634625,0.13903875,Normal,Normal,0.536538,LOW
2656,0.0,0.10173504169493863,0.6535,0.19604999999999997,Normal,Normal,0.3465,LOW
2657,0.045,-0.05277338143420829,0.9727625,0.32332874999999994,Scale Resources,Scale Resources,0.072238,LOW
2658,0.995,0.12898983659381397,0.3975375,0.81576125,Restart Task,Restart Task,0.402537,LOW
2659,0.0,0.11916358838505692,0.5090125,0.15270375,Normal,Normal,0.490988,LOW
2660,1.0,0.12270761941074776,0.4721375,0.8416412499999999,Restart Task,Restart Task,0.472137,LOW
2661,0.03,0.07779209156953848,0.77885,0.254655,Normal,Normal,0.25115,LOW
2662,0.0,0.0009482728999486989,0.9495125,0.28485374999999996,Normal,Normal,0.050488,LOW
2663,0.0,0.14099610099076915,0.21686249999999996,0.06505874999999998,Normal,Normal,0.783138,MEDIUM
2664,0.0,0.1072980014869585,0.61485,0.184455,Normal,Normal,0.38515,LOW
2665,0.0,0.13306352023808804,0.3424625,0.10273875,Normal,Normal,0.657537,MEDIUM
2666,0.0,0.13390168466858704,0.3302125,0.09906375,Normal,Normal,0.669787,MEDIUM
2667,0.0,0.10846442077203167,0.6064375,0.18193125,Normal,Normal,0.393563,LOW
2668,0.99,0.07547876944278659,0.7881625,0.9294487499999999,Restart Task,Restart Task,0.798162,MEDIUM
2669,0.97,0.06150159091904717,0.8425875,0.93177625,Restart Task,Restart Task,0.872588,HIGH
2670,0.0,0.1294220959861499,0.39193750000000005,0.11758125000000001,Normal,Normal,0.608062,MEDIUM
2671,0.0,0.08801727023755151,0.7332375,0.21997124999999998,Normal,Normal,0.266763,LOW
2672,1.0,0.13668495490647886,0.28774999999999995,0.7863249999999999,Restart Task,Restart Task,0.28775,LOW
2673,0.0,0.06372287389854864,0.83395,0.250185,Normal,Normal,0.16605,LOW
2674,0.0,0.0678044064463843,0.8188375,0.24565125,Normal,Normal,0.181163,LOW
2675,0.0,0.14045215292867547,0.22536250000000002,0.06760875000000001,Normal,Normal,0.774637,MEDIUM
2676,0.0,0.1278197755453887,0.4112125,0.12336375,Normal,Normal,0.588788,MEDIUM
2677,0.0,0.09002299200643166,0.7242500000000001,0.21727500000000002,Normal,Normal,0.27575,LOW
2678,0.0,-0.09144842262025232,0.9903,0.29708999999999997,Normal,Normal,0.0097,LOW
2679,0.0,0.07367941442485565,0.7949125,0.23847374999999998,Normal,Normal,0.205087,LOW
2680,0.0,0.11778477104298157,0.52365,0.15709499999999998,Normal,Normal,0.47635,LOW
2681,0.0,0.12819197424986156,0.40703750000000005,0.12211125,Normal,Normal,0.592962,MEDIUM
2682,0.0,0.13122036952484456,0.36872499999999997,0.1106175,Normal,Normal,0.631275,MEDIUM
2683,0.99,0.012506423456588589,0.9409,0.9752699999999999,Restart Task,Restart Task,0.9509,HIGH
2684,0.0,0.13155771615653084,0.36388750000000003,0.10916625,Normal,Normal,0.636112,MEDIUM
2685,0.0,-0.08852534399742729,0.9891375,0.29674125,Normal,Normal,0.010862,LOW
2686,0.0,0.1363860865205198,0.2929625,0.08788875,Normal,Normal,0.707037,MEDIUM
2687,1.0,0.140481119798268,0.22506250000000005,0.76751875,Restart Task,Restart Task,0.225063,LOW
2688,0.995,0.12290141553640915,0.4698375,0.83745125,Restart Task,Restart Task,0.474838,LOW
2689,0.005,0.0903376225451697,0.722675,0.22030249999999998,Normal,Normal,0.282325,LOW
2690,0.0,0.13592808189229472,0.30046249999999997,0.09013874999999999,Normal,Normal,0.699538,MEDIUM
2691,0.0,0.1313811648748911,0.3667,0.11001000000000001,Normal,Normal,0.6333,MEDIUM
2692,0.0,0.12023493106261524,0.49860000000000004,0.14958000000000002,Normal,Normal,0.5014,LOW
2693,0.0,0.08760372481377271,0.7357875,0.22073625,Normal,Normal,0.264212,LOW
2694,0.015,0.0557158378092138,0.860275,0.2685825,Normal,Normal,0.154725,LOW
2695,1.0,-0.014462876174250239,0.9593125,0.98779375,Restart Task,Restart Task,0.959313,HIGH
2696,0.0,0.11293772137505392,0.5687249999999999,0.17061749999999998,Normal,Normal,0.431275,LOW
2697,0.0,0.12823077368060726,0.406525,0.1219575,Normal,Normal,0.593475,MEDIUM
2698,0.0,0.12182545871594924,0.4815625,0.14446875,Normal,Normal,0.518437,LOW
2699,0.0,0.11291736667204494,0.5688500000000001,0.17065500000000003,Normal,Normal,0.43115,LOW
2700,0.945,0.08787539834395125,0.7342124999999999,0.88176375,Restart Task,Restart Task,0.789212,MEDIUM
2701,0.0,0.13677987160622912,0.28588749999999996,0.08576624999999999,Normal,Normal,0.714113,MEDIUM
2702,0.0,0.09210952645099474,0.71305,0.213915,Normal,Normal,0.28695,LOW
2703,0.0,0.05378469805721625,0.866525,0.2599575,Normal,Normal,0.133475,LOW
2704,0.0,0.11414648311608,0.557825,0.1673475,Normal,Normal,0.442175,LOW
2705,0.005,0.11679464272856194,0.533875,0.1636625,Normal,Normal,0.471125,LOW
2706,0.0,0.038607927536040254,0.9014625,0.27043875,Normal,Normal,0.098537,LOW
2707,0.0,0.10158578633806536,0.6545000000000001,0.19635000000000002,Normal,Normal,0.3455,LOW
2708,0.0,0.07515815273795029,0.7893125,0.23679374999999997,Normal,Normal,0.210688,LOW
2709,0.0,0.07985792055184354,0.7701375,0.23104125,Normal,Normal,0.229862,LOW
2710,0.0,0.1372713661316981,0.2773375,0.08320125,Normal,Normal,0.722662,MEDIUM
2711,0.0,0.010353608578130169,0.9425250000000001,0.2827575,Normal,Normal,0.057475,LOW
2712,0.0,0.10325199503584942,0.6436875,0.19310624999999998,Normal,Normal,0.356313,LOW
2713,1.0,0.1280769923247772,0.40831249999999997,0.8224937499999999,Restart Task,Restart Task,0.408312,LOW
2714,0.0,0.12752520751404084,0.41515,0.124545,Normal,Normal,0.58485,MEDIUM
2715,0.0,0.14286539201358772,0.18174999999999997,0.05452499999999999,Normal,Normal,0.81825,HIGH
2716,0.0,0.09420311751888671,0.701225,0.21036749999999999,Normal,Normal,0.298775,LOW
2717,0.0,0.12500340966102452,0.44562500000000005,0.13368750000000001,Normal,Normal,0.554375,MEDIUM
2718,0.93,0.07487907682599693,0.7903125,0.88809375,Restart Task,Restart Task,0.860312,HIGH
2719,0.0,0.13044400847466686,0.37897499999999995,0.11369249999999997,Normal,Normal,0.621025,MEDIUM
2720,0.985,0.1185451311942134,0.515575,0.8441725,Restart Task,Restart Task,0.530575,LOW
2721,0.0,0.08419241209317546,0.7525125,0.22575375,Normal,Normal,0.247487,LOW
2722,0.0,0.13077573468252374,0.37463749999999996,0.11239124999999998,Normal,Normal,0.625363,MEDIUM
2723,0.0,0.1028818066639352,0.6459625,0.19378874999999998,Normal,Normal,0.354038,LOW
2724,0.0,0.0889149468653806,0.7294125,0.21882375,Normal,Normal,0.270587,LOW
2725,0.0,0.11049474033057144,0.5891124999999999,0.17673374999999997,Normal,Normal,0.410888,LOW
2726,0.01,0.07024250511534647,0.809325,0.24979749999999998,Normal,Normal,0.200675,LOW
2727,0.0,0.042802839272587434,0.892925,0.2678775,Normal,Normal,0.107075,LOW
2728,0.0,0.13131642019429135,0.3672875,0.11018625,Normal,Normal,0.632713,MEDIUM
2729,0.995,-0.04386076739086886,0.9708625,0.98775875,Restart Task,Restart Task,0.975862,HIGH
2730,0.0,0.05980888149153574,0.8479375,0.25438125,Normal,Normal,0.152062,LOW
2731,0.0,0.12944999677386793,0.39161250000000003,0.11748375,Normal,Normal,0.608387,MEDIUM
2732,1.0,0.08249608033264622,0.7596499999999999,0.9278949999999999,Restart Task,Restart Task,0.75965,MEDIUM
2733,0.0,0.03913213394024062,0.9003625,0.27010874999999995,Normal,Normal,0.099638,LOW
2734,0.0,0.10194326022420164,0.6522125,0.19566375,Normal,Normal,0.347788,LOW
2735,0.99,0.07564809478678025,0.787325,0.9291974999999999,Restart Task,Restart Task,0.797325,MEDIUM
2736,0.04,0.140118211898556,0.23092500000000005,0.0972775,Normal,Normal,0.809075,HIGH
2737,0.0,0.1290092243355902,0.39732500000000004,0.11919750000000001,Normal,Normal,0.602675,MEDIUM
2738,0.0,0.053645504201406846,0.8669625,0.26008875,Normal,Normal,0.133038,LOW
2739,0.0,0.09373336798419585,0.7038375,0.21115124999999998,Normal,Normal,0.296162,LOW
2740,0.0,0.10025684827240028,0.6637375,0.19912125,Normal,Normal,0.336263,LOW
2741,0.0,0.09469795963191413,0.6983874999999999,0.20951625,Normal,Normal,0.301613,LOW
2742,0.0,0.14052341122983297,0.22419999999999995,0.06725999999999999,Normal,Normal,0.7758,MEDIUM
2743,0.0,0.1337132162481401,0.3329375,0.09988124999999999,Normal,Normal,0.667063,MEDIUM
2744,0.08,0.10856658445416406,0.60575,0.237725,Normal,Normal,0.47425,LOW
2745,0.0,0.13769428795020022,0.27103750000000004,0.08131125000000002,Normal,Normal,0.728962,MEDIUM
2746,1.0,0.10968945638275013,0.595925,0.8787775,Restart Task,Restart Task,0.595925,MEDIUM
2747,1.0,0.13354979756208257,0.33545,0.800635,Restart Task,Restart Task,0.33545,LOW
2748,0.0,0.13695071858672453,0.28295000000000003,0.084885,Normal,Normal,0.71705,MEDIUM
2749,1.0,0.06733193112236224,0.8207625000000001,0.94622875,Restart Task,Restart Task,0.820763,HIGH
2750,0.005,0.09374859113808809,0.7037249999999999,0.2146175,Normal,Normal,0.301275,LOW
2751,0.005,0.14231693464902895,0.19261249999999996,0.061283749999999984,Normal,Normal,0.812388,HIGH
2752,0.0,0.08529870056824812,0.7474000000000001,0.22422,Normal,Normal,0.2526,LOW
2753,0.0,0.09087164806481779,0.7199625000000001,0.21598875,Normal,Normal,0.280037,LOW
2754,0.0,0.06078903118541307,0.84485,0.253455,Normal,Normal,0.15515,LOW
2755,0.0,0.1019880262429837,0.65185,0.195555,Normal,Normal,0.34815,LOW
2756,0.0,0.08568695328539966,0.7458374999999999,0.22375124999999998,Normal,Normal,0.254163,LOW
2757,0.0,0.12539737447414567,0.440975,0.1322925,Normal,Normal,0.559025,MEDIUM
2758,0.0,0.11930611231115928,0.50795,0.152385,Normal,Normal,0.49205,LOW
2759,0.0,0.08600549581241834,0.7443875,0.22331625,Normal,Normal,0.255613,LOW
2760,0.99,0.11338823965905354,0.564425,0.8623274999999999,Restart Task,Restart Task,0.574425,MEDIUM
2761,1.0,0.11157878686625305,0.5805,0.87415,Restart Task,Restart Task,0.5805,MEDIUM
2762,1.0,-0.06495868422340312,0.9791875,0.9937562499999999,Restart Task,Restart Task,0.979187,HIGH
2763,0.0,0.11975144740446764,0.503325,0.1509975,Normal,Normal,0.496675,LOW
2764,0.0,0.047931844408031665,0.8810625,0.26431875,Normal,Normal,0.118938,LOW
2765,0.0,0.12921944020230425,0.39483749999999995,0.11845124999999998,Normal,Normal,0.605163,MEDIUM
2766,1.0,0.13902760641895473,0.2487125,0.77461375,Restart Task,Restart Task,0.248713,LOW
2767,0.0,0.07687800215217039,0.782475,0.2347425,Normal,Normal,0.217525,LOW
2768,0.0,0.13726406054777518,0.277575,0.0832725,Normal,Normal,0.722425,MEDIUM
2769,0.89,0.11750063950432232,0.52695,0.781085,Restart Task,Restart Task,0.63695,MEDIUM
2770,0.0,0.0902997974860073,0.722925,0.2168775,Normal,Normal,0.277075,LOW
2771,0.0,0.13863632105028134,0.2548,0.07644000000000001,Normal,Normal,0.7452,MEDIUM
2772,0.01,0.11516224422602739,0.5493250000000001,0.17179750000000002,Normal,Normal,0.460675,LOW
2773,0.0,0.13057518464916268,0.377275,0.1131825,Normal,Normal,0.622725,MEDIUM
2774,0.005,0.1006466074110699,0.6611374999999999,0.20184124999999997,Normal,Normal,0.343863,LOW
2775,0.0,0.08429712250081411,0.7519625,0.22558874999999998,Normal,Normal,0.248038,LOW
2776,0.0,0.12229478702095742,0.47657499999999997,0.14297249999999997,Normal,Normal,0.523425,LOW
2777,0.0,0.13288466806181004,0.34481249999999997,0.10344374999999999,Normal,Normal,0.655188,MEDIUM
2778,1.0,0.02162957241811292,0.9310625,0.97931875,Restart Task,Restart Task,0.931063,HIGH
2779,0.0,0.14396475330292768,0.16217499999999996,0.04865249999999999,Normal,Normal,0.837825,HIGH
2780,0.975,0.12655248589538715,0.4269625,0.81058875,Restart Task,Restart Task,0.451963,LOW
2781,0.0,0.1428988063027274,0.18115000000000003,0.05434500000000001,Normal,Normal,0.81885,HIGH
2782,1.0,0.11138364416923369,0.581825,0.8745474999999999,Restart Task,Restart Task,0.581825,MEDIUM
2783,0.0,0.08901212986990736,0.7289375,0.21868125,Normal,Normal,0.271062,LOW
2784,0.0,-0.1327864997551257,0.9948625,0.29845875,Normal,Normal,0.005138,LOW
2785,0.0,0.09288290787612435,0.7089125000000001,0.21267375000000002,Normal,Normal,0.291087,LOW
2786,0.02,0.1470841057088988,0.10797500000000004,0.04639250000000001,Normal,Normal,0.912025,HIGH
2787,1.0,0.08218427645695514,0.7608125,0.9282437499999999,Restart Task,Restart Task,0.760813,MEDIUM
2788,0.0,0.08365542602549342,0.7548125,0.22644375,Normal,Normal,0.245188,LOW
2789,0.0,0.06539981944709289,0.8278375,0.24835125,Normal,Normal,0.172162,LOW
2790,0.0,0.04634109964531524,0.8848,0.26544,Normal,Normal,0.1152,LOW
2791,1.0,0.04645937523921789,0.8846125,0.96538375,Restart Task,Restart Task,0.884613,HIGH
2792,0.0,0.08233057745394817,0.760325,0.2280975,Normal,Normal,0.239675,LOW
2793,0.0,0.13456460929109193,0.320825,0.0962475,Normal,Normal,0.679175,MEDIUM
2794,0.0,-0.013613460338350536,0.9585625,0.28756875,Normal,Normal,0.041438,LOW
2795,0.0,0.13589655742122342,0.30100000000000005,0.0903,Normal,Normal,0.699,MEDIUM
2796,0.0,0.1355773864639574,0.3053625,0.09160874999999999,Normal,Normal,0.694638,MEDIUM
2797,0.015,0.14509181877076993,0.14105,0.052815,Normal,Normal,0.87395,HIGH
2798,1.0,0.1021659087928603,0.650825,0.8952475,Restart Task,Restart Task,0.650825,MEDIUM
2799,0.0,0.06881952255136703,0.8149,0.24446999999999997,Normal,Normal,0.1851,LOW
2800,0.0,0.11142049633303314,0.5815874999999999,0.17447624999999997,Normal,Normal,0.418413,LOW
2801,1.0,0.0945958487257691,0.698925,0.9096774999999999,Restart Task,Restart Task,0.698925,MEDIUM
2802,0.935,0.01783055043365034,0.9359,0.9352699999999999,Restart Task,Restart Task,0.9991,HIGH
2803,0.0,0.07876708811743466,0.774425,0.2323275,Normal,Normal,0.225575,LOW
2804,1.0,0.04265573812598322,0.893225,0.9679675,Restart Task,Restart Task,0.893225,HIGH
2805,0.0,0.07912467298495907,0.7730875,0.23192625,Normal,Normal,0.226912,LOW
2806,0.0,0.11378058274959707,0.5611625,0.16834875,Normal,Normal,0.438837,LOW
2807,1.0,-0.059742365351258875,0.973975,0.9921925,Restart Task,Restart Task,0.973975,HIGH
2808,0.0,0.06898058735028617,0.8143,0.24429,Normal,Normal,0.1857,LOW
2809,0.0,0.05920841818578504,0.8496875,0.25490625,Normal,Normal,0.150312,LOW
2810,0.89,0.09424567944646534,0.701025,0.8333075,Restart Task,Restart Task,0.811025,HIGH
2811,0.0,0.12461970127916056,0.45004999999999995,0.13501499999999997,Normal,Normal,0.54995,LOW
2812,0.0,0.13477405074455806,0.31747499999999995,0.09524249999999998,Normal,Normal,0.682525,MEDIUM
2813,0.0,0.13131310124388185,0.36734999999999995,0.11020499999999998,Normal,Normal,0.63265,MEDIUM
2814,0.0,0.06415308819299409,0.832525,0.24975749999999997,Normal,Normal,0.167475,LOW
2815,0.0,0.08938749163812443,0.727275,0.2181825,Normal,Normal,0.272725,LOW
2816,0.0,0.1296192730402967,0.38927500000000004,0.11678250000000001,Normal,Normal,0.610725,MEDIUM
2817,0.0,0.10519522371234147,0.63035,0.189105,Normal,Normal,0.36965,LOW
2818,0.0,0.14723955398295469,0.10543749999999996,0.031631249999999986,Normal,Normal,0.894563,HIGH
2819,0.07,0.06739760332377343,0.8203875,0.29511625,Normal,Normal,0.249613,LOW
2820,0.0,0.12043977520131438,0.49646250000000003,0.14893875,Normal,Normal,0.503537,LOW
2821,0.995,0.029610585033741588,0.9204875,0.9726462499999999,Restart Task,Restart Task,0.925488,HIGH
2822,0.055,0.07409827222822207,0.793275,0.27648249999999996,Normal,Normal,0.261725,LOW
2823,0.0,0.09262207642850667,0.7103875,0.21311624999999998,Normal,Normal,0.289613,LOW
2824,0.0,0.10025484595100576,0.6637625,0.19912875,Normal,Normal,0.336237,LOW
2825,0.0,0.0635751315823192,0.8346625,0.25039875,Normal,Normal,0.165338,LOW
2826,0.0,0.09340796830166731,0.705925,0.2117775,Normal,Normal,0.294075,LOW
2827,1.0,0.1362174735295545,0.29588749999999997,0.7887662499999999,Restart Task,Restart Task,0.295887,LOW
2828,0.0,0.05995981678915707,0.84755,0.254265,Normal,Normal,0.15245,LOW
2829,0.0,0.12858955950451229,0.4022,0.12065999999999999,Normal,Normal,0.5978,MEDIUM
2830,0.0,0.12858441864424108,0.40232500000000004,0.12069750000000001,Normal,Normal,0.597675,MEDIUM
2831,0.0,0.1338076887717325,0.3316125,0.09948375,Normal,Normal,0.668388,MEDIUM
2832,0.0,0.1353073488644021,0.30947499999999994,0.09284249999999998,Normal,Normal,0.690525,MEDIUM
2833,0.0,0.09659345611124381,0.687775,0.2063325,Normal,Normal,0.312225,LOW
2834,0.24,0.04299133563470592,0.8924875,0.43574624999999995,Scale Resources,Scale Resources,0.347513,LOW
2835,0.0,0.08305030463422852,0.757375,0.22721249999999998,Normal,Normal,0.242625,LOW
2836,0.0,0.11052871062492253,0.5888,0.17664,Normal,Normal,0.4112,LOW
2837,0.0,0.15106748947930254,0.06052500000000005,0.018157500000000014,Normal,Normal,0.939475,HIGH
2838,0.99,-0.045424281080437834,0.97125,0.984375,Restart Task,Restart Task,0.98125,HIGH
2839,0.0,0.14276118239259783,0.18369999999999997,0.05510999999999999,Normal,Normal,0.8163,HIGH
2840,0.0,0.13815278326466218,0.2628625,0.07885874999999999,Normal,Normal,0.737138,MEDIUM
2841,1.0,0.10148088866227378,0.655225,0.8965675,Restart Task,Restart Task,0.655225,MEDIUM
2842,0.0,0.05192937205524123,0.871675,0.26150249999999997,Normal,Normal,0.128325,LOW
2843,1.0,-0.01302572981218586,0.9581125,0.9874337499999999,Restart Task,Restart Task,0.958113,HIGH
2844,1.0,0.10510641153366329,0.6310125,0.88930375,Restart Task,Restart Task,0.631012,MEDIUM
2845,0.015,0.033177294583223715,0.9135125,0.28455375,Normal,Normal,0.101488,LOW
2846,1.0,0.09829108356789651,0.6770499999999999,0.9031149999999999,Restart Task,Restart Task,0.67705,MEDIUM
2847,0.0,0.14083752162452562,0.21935000000000004,0.06580500000000002,Normal,Normal,0.78065,MEDIUM
2848,0.01,0.10833463210563116,0.6075375000000001,0.18926125000000002,Normal,Normal,0.402462,LOW
2849,0.0,0.09346578823651525,0.70545,0.211635,Normal,Normal,0.29455,LOW
2850,1.0,0.15143387975093975,0.05779999999999996,0.71734,Restart Task,Restart Task,0.0578,LOW
2851,0.005,0.09301984064877811,0.7082875,0.21598625,Normal,Normal,0.296713,LOW
2852,0.905,0.056921718149206324,0.85685,0.890555,Restart Task,Restart Task,0.95185,HIGH
2853,1.0,0.09958558139455254,0.6685125000000001,0.9005537499999999,Restart Task,Restart Task,0.668513,MEDIUM
2854,1.0,0.14651790729559389,0.11683750000000004,0.7350512499999999,Restart Task,Restart Task,0.116838,LOW
2855,0.03,0.11252229334621955,0.5725625,0.19276875,Normal,Normal,0.457438,LOW
2856,0.0,0.041782911408100754,0.894925,0.2684775,Normal,Normal,0.105075,LOW
2857,0.0,0.08853044457197051,0.73095,0.21928499999999998,Normal,Normal,0.26905,LOW
2858,0.0,0.14057799508600827,0.2234125,0.06702375,Normal,Normal,0.776587,MEDIUM
2859,1.0,0.13999828014988364,0.23286249999999997,0.7698587499999999,Restart Task,Restart Task,0.232862,LOW
2860,0.0,0.09921664666851038,0.6707375,0.20122125,Normal,Normal,0.329263,LOW
2861,0.0,-0.06722191659862664,0.981325,0.2943975,Normal,Normal,0.018675,LOW
2862,0.0,-0.06782109510072332,0.981875,0.2945625,Normal,Normal,0.018125,LOW
2863,0.885,0.10461513548292029,0.634475,0.8098424999999999,Restart Task,Restart Task,0.749475,MEDIUM
2864,0.88,0.10369771206413031,0.6403875,0.80811625,Restart Task,Restart Task,0.760387,MEDIUM
2865,1.0,0.14274830914844788,0.18391250000000003,0.75517375,Restart Task,Restart Task,0.183913,LOW
2866,0.0,0.10203362226427887,0.651525,0.1954575,Normal,Normal,0.348475,LOW
